GEO.id,GEO.id2,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,FINITEM.id,FINITEM.display-label,YEAR.id,AMOUNT,AMOUNT_CV
0400000US40,40,Oklahoma,2,State,221419,"Direct general expenditure from social services and income maintenance, public welfare, other public welfare",2015,927931,0
0400000US40,40,Oklahoma,2,State,22142,"Direct general expenditure from social services and income maintenance, hospitals, total",2015,281280,0
0400000US40,40,Oklahoma,2,State,221421,"Direct general expenditure from social services and income maintenance, hospitals, capital outlay",2015,4558,0
0400000US40,40,Oklahoma,2,State,22143,"Direct general expenditure from social services and income maintenance, health",2015,794665,0
0400000US40,40,Oklahoma,2,State,22144,"Direct general expenditure from social services and income maintenance, employment security administration",2015,45981,0
0400000US40,40,Oklahoma,2,State,22145,"Direct general expenditure from social services and income maintenance, veterans' services",2015,7360,0
0400000US40,40,Oklahoma,2,State,2215,"Direct general expenditure from transportation, total",2015,X,X
0400000US40,40,Oklahoma,2,State,22151,"Direct general expenditure from transportation, highways, total",2015,1721249,0
0400000US40,40,Oklahoma,2,State,221511,"Direct general expenditure from transportation, highways, capital outlay",2015,1349110,0
0400000US40,40,Oklahoma,2,State,22152,"Direct general expenditure from transportation, air transportation (airports)",2015,6987,0
0400000US40,40,Oklahoma,2,State,22153,"Direct general expenditure from transportation, parking facilities",2015,N,N
0400000US40,40,Oklahoma,2,State,22154,"Direct general expenditure from transportation, sea and inland port facilities",2015,N,N
0400000US40,40,Oklahoma,2,State,2216,"Direct general expenditure from public safety, total",2015,X,X
0400000US40,40,Oklahoma,2,State,22161,"Direct general expenditure from public safety, police protection",2015,225852,0
0400000US40,40,Oklahoma,2,State,22162,"Direct general expenditure from public safety, fire protection",2015,X,X
0400000US40,40,Oklahoma,2,State,22163,"Direct general expenditure from public safety, correction, total",2015,559262,0
0400000US40,40,Oklahoma,2,State,221631,"Direct general expenditure from public safety, correction, capital outlay",2015,8046,0
0400000US40,40,Oklahoma,2,State,22164,"Direct general expenditure from public safety, protective inspection and regulation",2015,108113,0
0400000US40,40,Oklahoma,2,State,2217,"Direct general expenditure from enviroment and housing, total",2015,X,X
0400000US40,40,Oklahoma,2,State,22171,"Direct general expenditure from enviroment and housing, natural resources, total",2015,266431,0
0400000US40,40,Oklahoma,2,State,221711,"Direct general expenditure from enviroment and housing, natural resources, capital outlay",2015,25050,0
0400000US40,40,Oklahoma,2,State,22172,"Direct general expenditure from enviroment and housing, parks and recreation, total",2015,87619,0
0400000US40,40,Oklahoma,2,State,221721,"Direct general expenditure from enviroment and housing, parks and recreation, capital outlay",2015,22576,0
0400000US40,40,Oklahoma,2,State,22173,"Direct general expenditure from enviroment and housing, housing and community development",2015,161872,0
0400000US40,40,Oklahoma,2,State,22174,"Direct general expenditure from enviroment and housing, sewerage, total",2015,N,N
0400000US40,40,Oklahoma,2,State,221741,"Direct general expenditure from enviroment and housing, sewerage, capital outlay",2015,N,N
0400000US40,40,Oklahoma,2,State,22175,"Direct general expenditure from enviroment and housing, solid waste management, total",2015,308,0
0400000US40,40,Oklahoma,2,State,221751,"Direct general expenditure from enviroment and housing, solid waste management, capital outlay",2015,N,N
0400000US40,40,Oklahoma,2,State,2218,"Direct general expenditure from government administration, total",2015,X,X
0400000US40,40,Oklahoma,2,State,22181,"Direct general expenditure from government administration, financial administration",2015,372313,0
0400000US40,40,Oklahoma,2,State,22182,"Direct general expenditure from government administration, judicial and legal",2015,268247,0
0400000US40,40,Oklahoma,2,State,22183,"Direct general expenditure from government administration, general public buildings",2015,18971,0
0400000US40,40,Oklahoma,2,State,22189,"Direct general expenditure from government administration, other governmental administration",2015,34916,0
0400000US40,40,Oklahoma,2,State,2219,Interest on general debt,2015,383198,0
0400000US40,40,Oklahoma,2,State,0221A,Direct general expenditure from interest on general debt,2015,X,X
0400000US40,40,Oklahoma,2,State,0221A1,Miscellaneous commercial activities,2015,3108,0
0400000US40,40,Oklahoma,2,State,0221A9,Other and unallocable,2015,139669,0
0400000US40,40,Oklahoma,2,State,222,"Utility expenditure, total",2015,876138,0
0400000US40,40,Oklahoma,2,State,2221,"Utility expenditure, capital outlay",2015,299661,0
0400000US40,40,Oklahoma,2,State,2222,"Utility expenditure, water supply",2015,6183,0
0400000US40,40,Oklahoma,2,State,2223,"Utility expenditure, electric supply",2015,831278,0
0400000US40,40,Oklahoma,2,State,2224,"Utility expenditure, gas supply",2015,11836,0
0400000US40,40,Oklahoma,2,State,2225,"Utility expenditure, transit",2015,26841,0
0400000US40,40,Oklahoma,2,State,223,Liquor store expenditure,2015,N,N
0400000US40,40,Oklahoma,2,State,224,"Insurance trust expenditure, total",2015,2601486,0
0400000US40,40,Oklahoma,2,State,2241,"Insurance trust expenditure, unemployment compensation",2015,271902,0
0400000US40,40,Oklahoma,2,State,2242,"Insurance trust expenditure, employee retirement",2015,2142812,0
0400000US40,40,Oklahoma,2,State,2243,"Insurance trust expenditure, workers' compensation",2015,186772,0
0400000US40,40,Oklahoma,2,State,2249,"Insurance trust expenditure, other insurance trust",2015,N,N
0400000US40,40,Oklahoma,2,State,3,"Debt outstanding, total",2015,8899021,0
0400000US40,40,Oklahoma,2,State,31,"Debt outstanding, short-term",2015,17771,0
0400000US40,40,Oklahoma,2,State,32,"Debt outstanding, long-term, total",2015,8881250,0
0400000US40,40,Oklahoma,2,State,321,"Debt outstanding, long-term, public debt for private purposes",2015,827338,0
0400000US40,40,Oklahoma,2,State,33,Long-term debt issued,2015,768628,0
0400000US40,40,Oklahoma,2,State,34,Long-term debt retired,2015,914450,0
0400000US40,40,Oklahoma,2,State,4,Cash and security holdings,2015,45275138,0
0400000US40,40,Oklahoma,2,State,41,"Cash and security holdings, insurance trust funds, total",2015,32460053,0
0400000US40,40,Oklahoma,2,State,411,"Cash and security holdings, insurance trust funds, unemployment compensation",2015,1234257,0
0400000US40,40,Oklahoma,2,State,412,"Cash and security holdings, insurance trust funds, employee retirement",2015,29678995,0
0400000US40,40,Oklahoma,2,State,413,"Cash and security holdings, insurance trust funds, workers'compensation",2015,1546801,0
0400000US40,40,Oklahoma,2,State,419,"Cash and security holdings, insurance trust funds, miscellaneous",2015,N,N
0400000US40,40,Oklahoma,2,State,42,"Cash and security holdings excluding insurance trust funds, total",2015,12815085,0
0400000US40,40,Oklahoma,2,State,421,"Cash and security holdings excluding insurance trust funds, offsets to debt",2015,3010843,0
0400000US40,40,Oklahoma,2,State,422,"Cash and security holdings excluding insurance trust funds, bond funds",2015,212063,0
0400000US40,40,Oklahoma,2,State,429,"Cash and security holdings excluding insurance trust funds, other",2015,9592179,0
0400000US40,40,Oklahoma,3,Local,1,Total Revenue,2015,13978099,1.73
0400000US40,40,Oklahoma,3,Local,11,"General revenue, total",2015,12615352,1.86
0400000US40,40,Oklahoma,3,Local,111,"General revenue, intergovernmental, total",2015,4379827,0.47
0400000US40,40,Oklahoma,3,Local,1112,"General revenue, intergovernmental from federal government",2015,423748,4.51
0400000US40,40,Oklahoma,3,Local,1113,"General revenue, intergovernmental from state governments",2015,3956079,0.18
0400000US40,40,Oklahoma,3,Local,1114,"General revenue, intergovernmental from local governments",2015,X,X
0400000US40,40,Oklahoma,3,Local,112,General revenue from own sources,2015,8235525,2.84
0400000US40,40,Oklahoma,3,Local,1121,"General revenue from taxes, total",2015,5052200,4.61
0400000US40,40,Oklahoma,3,Local,11211,General revenue from property taxes,2015,2652405,8.64
0400000US40,40,Oklahoma,3,Local,11212,"General revenue from sales taxes and gross receipts, total",2015,2297430,1.76
0400000US40,40,Oklahoma,3,Local,112121,"General revenue from sales taxes and gross receipts, general sales",2015,2092916,1.92
0400000US40,40,Oklahoma,3,Local,112122,"General revenue from sales taxes and gross receipts, selective sales",2015,204514,1.5
0400000US40,40,Oklahoma,3,Local,1121221,"General revenue from sales taxes and gross receipts, selective sales, motor fuel",2015,N,N
0400000US40,40,Oklahoma,3,Local,1121222,"General revenue from sales taxes and gross receipts, selective sales, alcoholic beverage",2015,N,N
0400000US40,40,Oklahoma,3,Local,1121223,"General revenue from sales taxes and gross receipts, selective sales, tobacco products",2015,N,N
0400000US40,40,Oklahoma,3,Local,1121224,"General revenue from sales taxes and gross receipts, selective sales, public utilities",2015,148366,1.69
0400000US40,40,Oklahoma,3,Local,1121229,"General revenue from sales taxes and gross receipts, selective sales, other selective sales",2015,56148,3.17
0400000US40,40,Oklahoma,3,Local,1121231,General revenue from individual income taxes,2015,N,N
0400000US40,40,Oklahoma,3,Local,112124,General revenue from corporate income taxes,2015,N,N
0400000US40,40,Oklahoma,3,Local,1121241,General revenue from motor vehicle licenses,2015,8817,0
0400000US40,40,Oklahoma,3,Local,112129,"Taxes, NEC",2015,93548,4.09
0400000US40,40,Oklahoma,3,Local,1122,General revenue from charges and miscellaneous general revenue,2015,3183325,0.74
0400000US40,40,Oklahoma,3,Local,11221,"General revenue from current charges, total",2015,2435501,0.62
0400000US40,40,Oklahoma,3,Local,112211,"General revenue from current charges, education",2015,305098,0
0400000US40,40,Oklahoma,3,Local,1122111,"General revenue from current charges, education, institutions of higher education",2015,N,N
0400000US40,40,Oklahoma,3,Local,1122112,"General revenue from current charges, education, school lunch sales (gross)",2015,72044,0
0400000US40,40,Oklahoma,3,Local,112212,"General revenue from current charges, hospitals",2015,922707,0.39
0400000US40,40,Oklahoma,3,Local,112213,"General revenue from current charges, highways",2015,341,0
0400000US40,40,Oklahoma,3,Local,112214,"General revenue from current charges, air transportation (airports)",2015,90740,1.39
0400000US40,40,Oklahoma,3,Local,112215,"General revenue from current charges, parking facilities",2015,10571,0
0400000US40,40,Oklahoma,3,Local,112216,"General revenue from current charges, sea and inland port facilities",2015,7751,0
0400000US40,40,Oklahoma,3,Local,112217,"General revenue from current charges, natural resources",2015,10872,9.84
0400000US40,40,Oklahoma,3,Local,112218,"General revenue from current charges, parks and recreation",2015,89838,5.23
0400000US40,40,Oklahoma,3,Local,112219,"General revenue from current charges, housing and community development",2015,33519,3.31
0400000US40,40,Oklahoma,3,Local,011221A,"General revenue from current charges, sewerage",2015,408796,2.06
0400000US40,40,Oklahoma,3,Local,011221B,"General revenue from current charges, solid waste management",2015,271194,3.3
0400000US40,40,Oklahoma,3,Local,011221Z,"General revenue from current charges, other charges",2015,284074,2.18
0400000US40,40,Oklahoma,3,Local,11222,"General revenue from miscellaneous general revenue, total",2015,747824,2.4
0400000US40,40,Oklahoma,3,Local,112221,"General revenue from miscellaneous general revenue, interest earnings",2015,102960,1.58
0400000US40,40,Oklahoma,3,Local,112222,"General revenue from miscellaneous general revenue, special assessments",2015,27721,34.84
0400000US40,40,Oklahoma,3,Local,112223,"General revenue from miscellaneous general revenue, sale of property",2015,32012,15.17
0400000US40,40,Oklahoma,3,Local,112229,"General revenue from miscellaneous general revenue, other general revenue",2015,585131,2.43
0400000US40,40,Oklahoma,3,Local,12,"Utility revenue, total",2015,1298902,3.89
0400000US40,40,Oklahoma,3,Local,121,"Utility revenue, water supply",2015,813133,5.59
0400000US40,40,Oklahoma,3,Local,122,"Utility revenue, electric power",2015,443033,4.72
0400000US40,40,Oklahoma,3,Local,123,"Utility revenue, gas supply",2015,28493,24.63
0400000US40,40,Oklahoma,3,Local,124,"Utility revenue, transit",2015,14243,0
0400000US40,40,Oklahoma,3,Local,13,Liquor store revenue,2015,N,N
0400000US40,40,Oklahoma,3,Local,14,"Insurance trust revenue, total",2015,63845,39.73
0400000US40,40,Oklahoma,3,Local,141,"Insurance trust revenue, unemployment compensation",2015,N,N
0400000US40,40,Oklahoma,3,Local,142,"Insurance trust revenue, employee retirement",2015,63845,39.73
0400000US40,40,Oklahoma,3,Local,143,"Insurance trust revenue, workers'compensation",2015,N,N
0400000US40,40,Oklahoma,3,Local,149,"Insurance trust revenue, other insurance trust revenue",2015,N,N
0400000US40,40,Oklahoma,3,Local,2,Total expenditure,2015,13838983,4.43
0400000US40,40,Oklahoma,3,Local,21,Total expenditure by character and object:,2015,X,X
0400000US40,40,Oklahoma,3,Local,211,Intergovernmental expenditure,2015,1987,3.99
0400000US40,40,Oklahoma,3,Local,212,"Direct expenditure, total",2015,13836996,4.43
0400000US40,40,Oklahoma,3,Local,2121,Direct expenditure from current operations,2015,11468363,5.33
0400000US40,40,Oklahoma,3,Local,2122,"Direct expenditure from capital outlay, total",2015,1950263,1.78
0400000US40,40,Oklahoma,3,Local,21221,"Direct expenditure from capital outlay, construction",2015,1222516,2.1
0400000US40,40,Oklahoma,3,Local,21222,Direct expenditure from capital outlay excluding construction,2015,727747,3.22
0400000US40,40,Oklahoma,3,Local,2123,Direct expenditure from assistance and subsidies,2015,N,N
0400000US40,40,Oklahoma,3,Local,2124,Direct expenditure from interest on debt,2015,323636,3.17
0400000US40,40,Oklahoma,3,Local,2125,Direct expenditure from insurance benefits and repayments,2015,94734,45.77
0400000US40,40,Oklahoma,3,Local,2126,Direct expenditure exhibit: Salaries and wages,2015,5820706,0.47
0400000US40,40,Oklahoma,3,Local,22,Direct expenditure by function:,2015,13836996,4.43
0400000US40,40,Oklahoma,3,Local,221,"Direct general expenditure, total",2015,12494678,4.88
0400000US40,40,Oklahoma,3,Local,2211,"Direct general expenditure, capital outlay",2015,1684822,1.39
0400000US40,40,Oklahoma,3,Local,2212,Direct general expenditure excluding capital outlay,2015,10809856,5.64
0400000US40,40,Oklahoma,3,Local,2213,Direct general expenditure from education services:,2015,X,X
0400000US40,40,Oklahoma,3,Local,22131,"Direct general expenditure from education, total",2015,5930731,10.25
0400000US40,40,Oklahoma,3,Local,221311,"Direct general expenditure from education, capital outlay",2015,669899,0
0400000US40,40,Oklahoma,3,Local,22132,"Direct general expenditure from education, higher education, total",2015,N,N
0400000US40,40,Oklahoma,3,Local,221321,"Direct general expenditure from education, higher education, capital outlay",2015,N,N
0400000US40,40,Oklahoma,3,Local,22133,"Direct general expenditure from education, elementary & secondary, total",2015,5930731,10.25
0400000US40,40,Oklahoma,3,Local,221331,"Direct general expenditure from education, elementary & secondary, capital outlay",2015,669899,0
0400000US40,40,Oklahoma,3,Local,22134,"Direct general expenditure from education, other education",2015,X,X
0400000US40,40,Oklahoma,3,Local,22135,"Direct general expenditure from education, libraries",2015,126539,5.4
0400000US40,40,Oklahoma,3,Local,2214,Direct general expenditure from social services and income maintenance:,2015,X,X
0400000US40,40,Oklahoma,3,Local,22141,"Direct general expenditure from social services and income maintenance, public welfare, total",2015,25377,1.25
0400000US40,40,Oklahoma,3,Local,221411,"Direct general expenditure from social services and income maintenance, public welfare, cash assistance payments",2015,N,N
0400000US40,40,Oklahoma,3,Local,221412,"Direct general expenditure from social services and income maintenance, public welfare, vendor payments",2015,432,0
0400000US40,40,Oklahoma,3,Local,221419,"Direct general expenditure from social services and income maintenance, public welfare, other public welfare",2015,24945,1.27
0400000US40,40,Oklahoma,3,Local,22142,"Direct general expenditure from social services and income maintenance, hospitals, total",2015,909774,1.02
0400000US40,40,Oklahoma,3,Local,221421,"Direct general expenditure from social services and income maintenance, hospitals, capital outlay",2015,32256,6.62
0400000US40,40,Oklahoma,3,Local,22143,"Direct general expenditure from social services and income maintenance, health",2015,224445,2.12
0400000US40,40,Oklahoma,3,Local,22144,"Direct general expenditure from social services and income maintenance, employment security administration",2015,N,N
0400000US40,40,Oklahoma,3,Local,22145,"Direct general expenditure from social services and income maintenance, veterans' services",2015,X,X
0400000US40,40,Oklahoma,3,Local,2215,"Direct general expenditure from transportation, total",2015,X,X
0400000US40,40,Oklahoma,3,Local,22151,"Direct general expenditure from transportation, highways, total",2015,849825,1.36
0400000US40,40,Oklahoma,3,Local,221511,"Direct general expenditure from transportation, highways, capital outlay",2015,341001,3.04
0400000US40,40,Oklahoma,3,Local,22152,"Direct general expenditure from transportation, air transportation (airports)",2015,171858,3.99
0400000US40,40,Oklahoma,3,Local,22153,"Direct general expenditure from transportation, parking facilities",2015,20971,0.27
0400000US40,40,Oklahoma,3,Local,22154,"Direct general expenditure from transportation, sea and inland port facilities",2015,3548,0
0400000US40,40,Oklahoma,3,Local,2216,"Direct general expenditure from public safety, total",2015,X,X
0400000US40,40,Oklahoma,3,Local,22161,"Direct general expenditure from public safety, police protection",2015,828355,2.19
0400000US40,40,Oklahoma,3,Local,22162,"Direct general expenditure from public safety, fire protection",2015,520164,4.26
0400000US40,40,Oklahoma,3,Local,22163,"Direct general expenditure from public safety, correction, total",2015,186464,0
0400000US40,40,Oklahoma,3,Local,221631,"Direct general expenditure from public safety, correction, capital outlay",2015,4236,0
0400000US40,40,Oklahoma,3,Local,22164,"Direct general expenditure from public safety, protective inspection and regulation",2015,27553,1.86
0400000US40,40,Oklahoma,3,Local,2217,"Direct general expenditure from enviroment and housing, total",2015,X,X
0400000US40,40,Oklahoma,3,Local,22171,"Direct general expenditure from enviroment and housing, natural resources, total",2015,23925,4.75
0400000US40,40,Oklahoma,3,Local,221711,"Direct general expenditure from enviroment and housing, natural resources, capital outlay",2015,1128,15.23
0400000US40,40,Oklahoma,3,Local,22172,"Direct general expenditure from enviroment and housing, parks and recreation, total",2015,390321,2.67
0400000US40,40,Oklahoma,3,Local,221721,"Direct general expenditure from enviroment and housing, parks and recreation, capital outlay",2015,132761,5.02
0400000US40,40,Oklahoma,3,Local,22173,"Direct general expenditure from enviroment and housing, housing and community development",2015,271665,5.77
0400000US40,40,Oklahoma,3,Local,22174,"Direct general expenditure from enviroment and housing, sewerage, total",2015,326591,2.84
0400000US40,40,Oklahoma,3,Local,221741,"Direct general expenditure from enviroment and housing, sewerage, capital outlay",2015,114333,5.06
0400000US40,40,Oklahoma,3,Local,22175,"Direct general expenditure from enviroment and housing, solid waste management, total",2015,224842,3.61
0400000US40,40,Oklahoma,3,Local,221751,"Direct general expenditure from enviroment and housing, solid waste management, capital outlay",2015,17483,1.93
0400000US40,40,Oklahoma,3,Local,2218,"Direct general expenditure from government administration, total",2015,X,X
0400000US40,40,Oklahoma,3,Local,22181,"Direct general expenditure from government administration, financial administration",2015,192947,3.41
0400000US40,40,Oklahoma,3,Local,22182,"Direct general expenditure from government administration, judicial and legal",2015,105246,1.68
0400000US40,40,Oklahoma,3,Local,22183,"Direct general expenditure from government administration, general public buildings",2015,25756,6.73
0400000US40,40,Oklahoma,3,Local,22189,"Direct general expenditure from government administration, other governmental administration",2015,376065,7.37
0400000US40,40,Oklahoma,3,Local,2219,Interest on general debt,2015,241451,3.8
0400000US40,40,Oklahoma,3,Local,0221A,Direct general expenditure from interest on general debt,2015,X,X
0400000US40,40,Oklahoma,3,Local,0221A1,Miscellaneous commercial activities,2015,24716,8.15
0400000US40,40,Oklahoma,3,Local,0221A9,Other and unallocable,2015,465549,2.44
0400000US40,40,Oklahoma,3,Local,222,"Utility expenditure, total",2015,1247584,3.91
0400000US40,40,Oklahoma,3,Local,2221,"Utility expenditure, capital outlay",2015,265441,9.68
0400000US40,40,Oklahoma,3,Local,2222,"Utility expenditure, water supply",2015,818527,5.31
0400000US40,40,Oklahoma,3,Local,2223,"Utility expenditure, electric supply",2015,335417,6.42
0400000US40,40,Oklahoma,3,Local,2224,"Utility expenditure, gas supply",2015,21874,26.25
0400000US40,40,Oklahoma,3,Local,2225,"Utility expenditure, transit",2015,71766,0.6
0400000US40,40,Oklahoma,3,Local,223,Liquor store expenditure,2015,N,N
0400000US40,40,Oklahoma,3,Local,224,"Insurance trust expenditure, total",2015,94734,45.77
0400000US40,40,Oklahoma,3,Local,2241,"Insurance trust expenditure, unemployment compensation",2015,N,N
0400000US40,40,Oklahoma,3,Local,2242,"Insurance trust expenditure, employee retirement",2015,94734,45.77
0400000US40,40,Oklahoma,3,Local,2243,"Insurance trust expenditure, workers' compensation",2015,N,N
0400000US40,40,Oklahoma,3,Local,2249,"Insurance trust expenditure, other insurance trust",2015,N,N
0400000US40,40,Oklahoma,3,Local,3,"Debt outstanding, total",2015,10015972,3.08
0400000US40,40,Oklahoma,3,Local,31,"Debt outstanding, short-term",2015,57673,67.51
0400000US40,40,Oklahoma,3,Local,32,"Debt outstanding, long-term, total",2015,9958299,3.07
0400000US40,40,Oklahoma,3,Local,321,"Debt outstanding, long-term, public debt for private purposes",2015,1095653,1.51
0400000US40,40,Oklahoma,3,Local,33,Long-term debt issued,2015,1710951,6.94
0400000US40,40,Oklahoma,3,Local,34,Long-term debt retired,2015,1424048,9.2
0400000US40,40,Oklahoma,3,Local,4,Cash and security holdings,2015,11263845,1.33
0400000US40,40,Oklahoma,3,Local,41,"Cash and security holdings, insurance trust funds, total",2015,1501254,2.03
0400000US40,40,Oklahoma,3,Local,411,"Cash and security holdings, insurance trust funds, unemployment compensation",2015,N,N
0400000US40,40,Oklahoma,3,Local,412,"Cash and security holdings, insurance trust funds, employee retirement",2015,1501254,2.03
0400000US40,40,Oklahoma,3,Local,413,"Cash and security holdings, insurance trust funds, workers'compensation",2015,N,N
0400000US40,40,Oklahoma,3,Local,419,"Cash and security holdings, insurance trust funds, miscellaneous",2015,N,N
0400000US40,40,Oklahoma,3,Local,42,"Cash and security holdings excluding insurance trust funds, total",2015,9762591,1.51
0400000US40,40,Oklahoma,3,Local,421,"Cash and security holdings excluding insurance trust funds, offsets to debt",2015,1945202,2.15
0400000US40,40,Oklahoma,3,Local,422,"Cash and security holdings excluding insurance trust funds, bond funds",2015,1320710,3.33
0400000US40,40,Oklahoma,3,Local,429,"Cash and security holdings excluding insurance trust funds, other",2015,6496679,2.06
0400000US41,41,Oregon,1,State and Local ,1,Total Revenue,2015,48779267,0.74
0400000US41,41,Oregon,1,State and Local ,11,"General revenue, total",2015,40296507,0.9
0400000US41,41,Oregon,1,State and Local ,111,"General revenue, intergovernmental, total",2015,11879291,0.16
0400000US41,41,Oregon,1,State and Local ,1112,"General revenue, intergovernmental from federal government",2015,11879291,0.16
0400000US41,41,Oregon,1,State and Local ,1113,"General revenue, intergovernmental from state governments",2015,N,N
0400000US41,41,Oregon,1,State and Local ,1114,"General revenue, intergovernmental from local governments",2015,N,N
0400000US41,41,Oregon,1,State and Local ,112,General revenue from own sources,2015,28417216,1.27
0400000US41,41,Oregon,1,State and Local ,1121,"General revenue from taxes, total",2015,17567570,2.03
0400000US41,41,Oregon,1,State and Local ,11211,General revenue from property taxes,2015,5657313,6.31
0400000US41,41,Oregon,1,State and Local ,11212,"General revenue from sales taxes and gross receipts, total",2015,1983494,0.51
0400000US41,41,Oregon,1,State and Local ,112121,"General revenue from sales taxes and gross receipts, general sales",2015,N,N
0400000US41,41,Oregon,1,State and Local ,112122,"General revenue from sales taxes and gross receipts, selective sales",2015,1983494,0.51
0400000US41,41,Oregon,1,State and Local ,1121221,"General revenue from sales taxes and gross receipts, selective sales, motor fuel",2015,540288,0.09
0400000US41,41,Oregon,1,State and Local ,1121222,"General revenue from sales taxes and gross receipts, selective sales, alcoholic beverage",2015,17811,0
0400000US41,41,Oregon,1,State and Local ,1121223,"General revenue from sales taxes and gross receipts, selective sales, tobacco products",2015,266247,0
0400000US41,41,Oregon,1,State and Local ,1121224,"General revenue from sales taxes and gross receipts, selective sales, public utilities",2015,351386,2.18
0400000US41,41,Oregon,1,State and Local ,1121229,"General revenue from sales taxes and gross receipts, selective sales, other selective sales",2015,807762,0.81
0400000US41,41,Oregon,1,State and Local ,1121231,General revenue from individual income taxes,2015,7309147,0
0400000US41,41,Oregon,1,State and Local ,112124,General revenue from corporate income taxes,2015,695552,0
0400000US41,41,Oregon,1,State and Local ,1121241,General revenue from motor vehicle licenses,2015,553550,0
0400000US41,41,Oregon,1,State and Local ,112129,"Taxes, NEC",2015,1368514,0.65
0400000US41,41,Oregon,1,State and Local ,1122,General revenue from charges and miscellaneous general revenue,2015,10849646,0.48
0400000US41,41,Oregon,1,State and Local ,11221,"General revenue from current charges, total",2015,7854027,0.58
0400000US41,41,Oregon,1,State and Local ,112211,"General revenue from current charges, education",2015,2122883,0
0400000US41,41,Oregon,1,State and Local ,1122111,"General revenue from current charges, education, institutions of higher education",2015,1936870,0
0400000US41,41,Oregon,1,State and Local ,1122112,"General revenue from current charges, education, school lunch sales (gross)",2015,38517,0
0400000US41,41,Oregon,1,State and Local ,112212,"General revenue from current charges, hospitals",2015,2303204,1.51
0400000US41,41,Oregon,1,State and Local ,112213,"General revenue from current charges, highways",2015,67845,5.74
0400000US41,41,Oregon,1,State and Local ,112214,"General revenue from current charges, air transportation (airports)",2015,287377,0.32
0400000US41,41,Oregon,1,State and Local ,112215,"General revenue from current charges, parking facilities",2015,64439,0.85
0400000US41,41,Oregon,1,State and Local ,112216,"General revenue from current charges, sea and inland port facilities",2015,79147,1.22
0400000US41,41,Oregon,1,State and Local ,112217,"General revenue from current charges, natural resources",2015,205124,2.83
0400000US41,41,Oregon,1,State and Local ,112218,"General revenue from current charges, parks and recreation",2015,226253,2.49
0400000US41,41,Oregon,1,State and Local ,112219,"General revenue from current charges, housing and community development",2015,66132,10.5
0400000US41,41,Oregon,1,State and Local ,011221A,"General revenue from current charges, sewerage",2015,1075175,1.74
0400000US41,41,Oregon,1,State and Local ,011221B,"General revenue from current charges, solid waste management",2015,131895,0.64
0400000US41,41,Oregon,1,State and Local ,011221Z,"General revenue from current charges, other charges",2015,1224553,1.59
0400000US41,41,Oregon,1,State and Local ,11222,"General revenue from miscellaneous general revenue, total",2015,2995619,0.86
0400000US41,41,Oregon,1,State and Local ,112221,"General revenue from miscellaneous general revenue, interest earnings",2015,542044,1.15
0400000US41,41,Oregon,1,State and Local ,112222,"General revenue from miscellaneous general revenue, special assessments",2015,63594,9.21
0400000US41,41,Oregon,1,State and Local ,112223,"General revenue from miscellaneous general revenue, sale of property",2015,35336,20.23
0400000US41,41,Oregon,1,State and Local ,112229,"General revenue from miscellaneous general revenue, other general revenue",2015,2354645,0.98
0400000US41,41,Oregon,1,State and Local ,12,"Utility revenue, total",2015,1561763,1.95
0400000US41,41,Oregon,1,State and Local ,121,"Utility revenue, water supply",2015,714063,3.06
0400000US41,41,Oregon,1,State and Local ,122,"Utility revenue, electric power",2015,702039,2.7
0400000US41,41,Oregon,1,State and Local ,123,"Utility revenue, gas supply",2015,502,0
0400000US41,41,Oregon,1,State and Local ,124,"Utility revenue, transit",2015,145159,6.66
0400000US41,41,Oregon,1,State and Local ,13,Liquor store revenue,2015,544756,0
0400000US41,41,Oregon,1,State and Local ,14,"Insurance trust revenue, total",2015,6376241,0
0400000US41,41,Oregon,1,State and Local ,141,"Insurance trust revenue, unemployment compensation",2015,1071828,0
0400000US41,41,Oregon,1,State and Local ,142,"Insurance trust revenue, employee retirement",2015,4664016,0
0400000US41,41,Oregon,1,State and Local ,143,"Insurance trust revenue, workers'compensation",2015,640397,0
0400000US41,41,Oregon,1,State and Local ,149,"Insurance trust revenue, other insurance trust revenue",2015,N,N
0400000US41,41,Oregon,1,State and Local ,2,Total expenditure,2015,45583464,0.25
0400000US41,41,Oregon,1,State and Local ,21,Total expenditure by character and object:,2015,X,X
0400000US41,41,Oregon,1,State and Local ,211,Intergovernmental expenditure,2015,N,N
0400000US41,41,Oregon,1,State and Local ,212,"Direct expenditure, total",2015,45583464,0.25
0400000US41,41,Oregon,1,State and Local ,2121,Direct expenditure from current operations,2015,34337168,0.25
0400000US41,41,Oregon,1,State and Local ,2122,"Direct expenditure from capital outlay, total",2015,4065676,1.01
0400000US41,41,Oregon,1,State and Local ,21221,"Direct expenditure from capital outlay, construction",2015,3367832,1.16
0400000US41,41,Oregon,1,State and Local ,21222,Direct expenditure from capital outlay excluding construction,2015,697844,1.74
0400000US41,41,Oregon,1,State and Local ,2123,Direct expenditure from assistance and subsidies,2015,571040,0
0400000US41,41,Oregon,1,State and Local ,2124,Direct expenditure from interest on debt,2015,1345420,4.68
0400000US41,41,Oregon,1,State and Local ,2125,Direct expenditure from insurance benefits and repayments,2015,5264160,0
